location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Bangladesh,2,True,East Asia,Mexico,Christian,Carlos,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Rafi,Male
China,4,True,North America,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Mexico,Christian,Carlos,Male
China,2,False,East Asia,Mexico,Christian,Diego,Male,China,Non-religious,Li,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Arjun,Male
Vietnam,3,True,East Asia,Mexico,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Raj,Male
Nepal,4,False,South Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Sombat,Female,Mexico,Christian,Carlos,Male,Nepal,Hindu,Rajesh,Male
Nepal,3,False,South Asia,China,Non-religious,Mei,Female,Mexico,Christian,Carlos,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,East Asia,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Amir,Male,China,Non-religious,Li,Female,Mexico,Christian,Maria,Female
Vietnam,3,False,Southeast Asia,China,Non-religious,Wei,Male,Mexico,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Rashid,Male
China,4,False,East Asia,Thailand,Budhist,Sombat,Male,Bangladesh,Muslim,Rashid,Male,Canada,Christian,Emily,Female,China,Non-religious,Li,Female
China,3,False,East Asia,Canada,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,Bangladesh,Muslim,Rashid,Male
Thailand,3,True,East Asia,Canada,Christian,Jacob,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Somchai,Male
China,4,False,East Asia,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Canada,Christian,Emily,Female,China,Non-religious,Wei,Male
Canada,4,True,East Asia,Thailand,Budhist,Sombat,Male,Canada,Christian,Emily,Female,Nepal,Hindu,Roshan,Male,China,Non-religious,Wei,Female
China,4,True,North America,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Rajesh,Male,Canada,Christian,Emma,Female
Canada,4,True,East Asia,Pakistan,Muslim,Imran,Male,Thailand,Budhist,Suri,Female,Canada,Christian,Claire,Female,China,Non-religious,Wei,Male
Vietnam,2,True,East Asia,Canada,Christian,Eric,Male,China,Non-religious,Li,Female,Pakistan,Muslim,Zara,Female,Vietnam,Budhist,Minh,Male
China,3,False,East Asia,Bangladesh,Muslim,Rafi,Male,Thailand,Budhist,Suda,Female,China,Non-religious,Wei,Male,United States of America,Christian,Jack,Male
Vietnam,2,True,East Asia,United States of America,Christian,Emma,Female,China,Non-religious,Li,Male,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Rashid,Male
China,3,True,North America,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,United States of America,Christian,Ethan,Male,India,Hindu,Rahul,Male
China,2,True,North America,India,Hindu,Raj,Male,United States of America,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Li,Female
Nepal,4,True,North America,China,Non-religious,Mei,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somporn,Female,United States of America,Christian,Emily,Female
Vietnam,3,True,North America,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,United States of America,Christian,Sarah,Female,Nepal,Hindu,Rajesh,Male
United States of America,4,True,South Asia,China,Non-religious,Lin,Female,Thailand,Budhist,Somchai,Male,United States of America,Christian,Jackson,Male,Pakistan,Muslim,Asad,Male
China,3,False,East Asia,Vietnam,Budhist,Linh,Female,United States of America,Christian,Sarah,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Tariq,Male
Bangladesh,4,True,East Asia,Thailand,Budhist,Sanya,Female,Sweden,Christian,Erik,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Mei,Female
Sweden,2,True,South Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Sweden,Christian,Erik,Male
India,1,True,East Asia,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Sweden,Christian,Erik,Male,Thailand,Budhist,Somchai,Female
Vietnam,4,True,East Asia,India,Hindu,Raj,Male,Sweden,Christian,Astrid,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female
Sweden,2,True,East Asia,Sweden,Christian,Erik,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Sombat,Male,Nepal,Hindu,Rajesh,Male
Vietnam,4,True,East Asia,Sweden,Christian,Erik,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Pakistan,2,True,East Asia,Thailand,Budhist,Suda,Female,China,Non-religious,Wei,Male,Sweden,Christian,Axel,Male,Pakistan,Muslim,Imran,Male
Sweden,3,True,East Asia,Pakistan,Muslim,Asad,Male,Sweden,Christian,Linnea,Female,China,Non-religious,Wei,Female,Vietnam,Budhist,Minh,Male
United Kingdom,3,True,East Asia,United Kingdom,Christian,Emma,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Thailand,Budhist,Somporn,Male
Bangladesh,4,True,Southeast Asia,United Kingdom,Christian,Elizabeth,Female,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Minh,Female
India,3,False,South Asia,China,Non-religious,Mei,Female,United Kingdom,Christian,Oliver,Male,India,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
United Kingdom,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,United Kingdom,Christian,Emily,Female,India,Hindu,Raj,Male
Thailand,3,True,East Asia,United Kingdom,Christian,Elizabeth,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Male,Thailand,Budhist,Somchai,Male
China,3,False,East Asia,United Kingdom,Christian,Elizabeth,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,Nepal,Hindu,Prakash,Male
China,3,True,South Asia,China,Non-religious,Wei,Female,United Kingdom,Christian,Oliver,Male,Pakistan,Muslim,Imran,Male,Thailand,Budhist,Sombat,Male
United Kingdom,1,True,East Asia,China,Non-religious,Li,Female,Pakistan,Muslim,Imran,Male,Vietnam,Budhist,Minh,Female,United Kingdom,Christian,Emma,Female
Australia,2,True,East Asia,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Lin,Female,Thailand,Budhist,Sombat,Male,Australia,Christian,Emma,Female
Australia,2,False,Oceania,China,Non-religious,Wei,Male,Australia,Christian,Emma,Female,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female
China,4,False,East Asia,India,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Australia,Christian,Emma,Female,China,Non-religious,Wei,Male
China,3,True,Southeast Asia,China,Non-religious,Wei,Male,Australia,Christian,Emma,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male
Nepal,3,True,East Asia,Thailand,Budhist,Niran,Male,Nepal,Hindu,Arun,Male,China,Non-religious,Wei,Female,Australia,Christian,Emma,Female
China,2,True,Southeast Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Emma,Female,Nepal,Hindu,Raj,Male
Thailand,2,True,East Asia,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female,Australia,Christian,Emma,Female,Pakistan,Muslim,Rashid,Male
China,4,True,Oceania,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Fahad,Male,Australia,Christian,Emma,Female
Papua New Guinea,4,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Papua New Guinea,Christian,Gabriel,Male,Thailand,Budhist,Somporn,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Marcus,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Wei,Female
China,2,True,Southeast Asia,China,Non-religious,Mei,Female,Thailand,Budhist,Sombat,Male,Papua New Guinea,Christian,Gabriel,Male,India,Hindu,Vikram,Male
India,3,True,Southeast Asia,China,Non-religious,Wei,Male,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Gabriel,Male
Papua New Guinea,4,False,Oceania,China,Non-religious,Wei,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female,Papua New Guinea,Christian,Gabriel,Male
Papua New Guinea,3,True,East Asia,Nepal,Hindu,Rajan,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Papua New Guinea,Christian,Gabriel,Male
China,1,False,East Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Rashid,Male,Papua New Guinea,Christian,Gabriel,Male,Thailand,Budhist,Sombat,Male
Vietnam,2,False,Southeast Asia,China,Non-religious,Li,Male,Vietnam,Budhist,Minh,Female,Papua New Guinea,Christian,Kai,Male,Pakistan,Muslim,Rashid,Male
Bangladesh,2,True,East Asia,Brazil,Christian,Paulo,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Rashid,Male
Brazil,3,True,East Asia,Vietnam,Budhist,Trang,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Liu,Male,Brazil,Christian,Carlos,Male
Thailand,2,True,East Asia,India,Hindu,Rajesh,Male,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,Brazil,Christian,Isabella,Female
Brazil,3,True,East Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,China,Non-religious,Wei,Male,Brazil,Christian,Carlos,Male
China,1,False,East Asia,China,Non-religious,Mei,Female,Nepal,Hindu,Raj,Male,Thailand,Budhist,Sak,Male,Brazil,Christian,Carlos,Male
Brazil,3,True,East Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Male,Brazil,Christian,Carlos,Male
Brazil,3,True,East Asia,Thailand,Budhist,Sombat,Male,Pakistan,Muslim,Imran,Male,China,Non-religious,Li,Female,Brazil,Christian,Rafael,Male
Brazil,1,True,East Asia,China,Non-religious,Li,Male,Vietnam,Budhist,Trang,Female,Pakistan,Muslim,Rashid,Male,Brazil,Christian,Carlos,Male
Colombia,3,True,East Asia,Bangladesh,Muslim,Rashid,Male,Colombia,Christian,Elena,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Sombat,Male
Colombia,3,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Diego,Male
China,4,True,Southeast Asia,China,Non-religious,Jian,Male,Colombia,Christian,Maria,Female,India,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Female
Colombia,4,True,South Asia,Colombia,Christian,Diego,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Priya,Female
China,3,True,South America,Nepal,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Colombia,Christian,Elena,Female,China,Non-religious,Wei,Male
Vietnam,2,True,South America,China,Non-religious,Wei,Male,Colombia,Christian,Diego,Male,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Raj,Male
Colombia,3,True,Southeast Asia,China,Non-religious,Wei,Male,Pakistan,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Female,Colombia,Christian,Diego,Male
China,3,True,South America,Pakistan,Muslim,Imran,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
Bangladesh,2,True,East Asia,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Georgia,Christian,Nino,Male,Thailand,Budhist,Suri,Female
Georgia,2,True,Southeast Asia,Georgia,Christian,Giorgi,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Wei,Female
Thailand,4,True,East Asia,Thailand,Budhist,Sombat,Male,Greece,Christian,Helena,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female
Thailand,2,True,East Asia,South Africa,Christian,Damon,Male,China,Non-religious,Mei,Female,Bangladesh,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male
Thailand,3,False,Southeast Asia,China,Non-religious,Mei,Female,Italy,Christian,Marco,Male,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Rashid,Male
Nigeria,3,True,East Asia,Bangladesh,Muslim,Rashid,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male,Nigeria,Christian,Chidi,Male
China,2,False,East Asia,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somchai,Male,France,Christian,Claude,Male
Bangladesh,4,True,East Asia,Bangladesh,Muslim,Rashid,Male,Germany,Christian,Klaus,Male,Thailand,Budhist,Sorn,Female,China,Non-religious,Wei,Female
China,2,False,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Bangladesh,Muslim,Amir,Male,Greece,Christian,Elena,Female
China,4,True,Southeast Asia,Bangladesh,Muslim,Rashid,Male,South Africa,Christian,Willem,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Female
China,2,True,South Asia,Italy,Christian,Marco,Male,Bangladesh,Muslim,Razia,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
China,3,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,Nigeria,Christian,Chidi,Male
Vietnam,3,False,Southeast Asia,China,Non-religious,Wei,Male,France,Christian,Amelie,Female,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Rashid,Male
Bangladesh,3,True,East Asia,Germany,Christian,Klaus,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Female
China,3,True,Southeast Asia,China,Non-religious,Li,Female,Georgia,Christian,David,Male,Thailand,Budhist,Somporn,Female,India,Hindu,Raj,Male
Georgia,2,True,South Asia,China,Non-religious,Li,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Georgia,Christian,Giorgi,Male
Thailand,2,True,East Asia,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female,Greece,Christian,Nikos,Male,India,Hindu,Priya,Female
South Africa,4,True,South Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Suda,Female,South Africa,Christian,Hendrik,Male,India,Hindu,Priya,Female
Thailand,4,True,East Asia,Italy,Christian,Marco,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Male,China,Non-religious,Wei,Female
India,3,False,South Asia,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Somchai,Female,India,Hindu,Rajesh,Male,China,Non-religious,Wei,Female
India,3,True,Western Europe,India,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,France,Christian,Claire,Female,China,Non-religious,Wei,Male
China,3,False,East Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Mei,Female,Germany,Christian,Klaus,Male
Vietnam,4,True,South Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Greece,Christian,Stavros,Male,India,Hindu,Priya,Female
India,2,True,East Asia,South Africa,Christian,Johann,Male,China,Non-religious,Li,Female,India,Hindu,Rahul,Male,Vietnam,Budhist,Mai,Female
India,3,True,Southern Europe,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,India,Hindu,Rajesh,Male
India,4,True,East Asia,India,Hindu,Rajesh,Male,Nigeria,Christian,Adebayo,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
France,4,True,East Asia,France,Christian,Mathilde,Female,Vietnam,Budhist,Linh,Male,India,Hindu,Ravi,Male,China,Non-religious,Wei,Female
China,4,False,East Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Mai,Female,India,Hindu,Rajesh,Male,China,Non-religious,Li,Female
Georgia,3,False,South Caucasus,Thailand,Budhist,Sanya,Female,Nepal,Hindu,Rajesh,Male,Georgia,Christian,Giorgi,Male,China,Non-religious,Wei,Female
Georgia,2,False,South Caucasus,Nepal,Hindu,Vikram,Male,Georgia,Christian,Nino,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Minh,Female
China,1,False,East Asia,China,Non-religious,Li,Male,Nepal,Hindu,Arun,Male,Greece,Christian,Helena,Female,Thailand,Budhist,Sombat,Male
Nepal,1,True,East Asia,China,Non-religious,Mei,Female,South Africa,Christian,Johan,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Thailand,3,True,East Asia,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male,China,Non-religious,Li,Female,Italy,Christian,Marco,Male
China,2,True,West Africa,China,Non-religious,Mei,Female,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Raj,Male,Thailand,Budhist,Somchai,Male
Thailand,4,True,East Asia,France,Christian,Claude,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female,China,Non-religious,Wei,Male
Thailand,2,True,East Asia,Germany,Christian,Klaus,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male
Vietnam,3,False,Southeast Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Prakash,Male,Vietnam,Budhist,Linh,Female,Greece,Christian,Stavros,Male
China,4,False,East Asia,South Africa,Christian,Johan,Male,Nepal,Hindu,Asha,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Italy,4,True,East Asia,Nepal,Hindu,Raj,Male,Italy,Christian,Sofia,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Nepal,1,True,East Asia,China,Non-religious,Mei,Female,Nepal,Hindu,Rajesh,Male,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Linh,Female
Nepal,3,True,East Asia,France,Christian,Claire,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
Vietnam,3,True,East Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Raj,Male
Thailand,4,True,South Asia,China,Non-religious,Li,Male,Georgia,Christian,Nino,Female,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Rashid,Male
Vietnam,1,True,East Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Rashid,Male,Georgia,Christian,Nino,Female
Pakistan,4,True,Southeast Europe,Thailand,Budhist,Kanya,Female,Pakistan,Muslim,Zara,Female,China,Non-religious,Wei,Male,Greece,Christian,Andreas,Male
Pakistan,2,True,East Asia,Pakistan,Muslim,Rashid,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Sombat,Male,South Africa,Christian,Trevor,Male
Pakistan,4,True,East Asia,Thailand,Budhist,Suda,Female,Italy,Christian,Marco,Male,Pakistan,Muslim,Imran,Male,China,Non-religious,Wei,Female
Thailand,4,True,East Asia,Pakistan,Muslim,Imran,Male,Nigeria,Christian,Adebayo,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female
Pakistan,2,True,Western Europe,Pakistan,Muslim,Imran,Male,France,Christian,Sophie,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female
Pakistan,4,True,East Asia,Thailand,Budhist,Sopa,Female,Pakistan,Muslim,Rashid,Male,Germany,Christian,Klaus,Male,China,Non-religious,Wei,Female
China,3,False,East Asia,Greece,Christian,Helena,Female,Pakistan,Muslim,Rashid,Male,China,Non-religious,Li,Male,Vietnam,Budhist,Minh,Female
China,3,True,Southeast Asia,China,Non-religious,Mei,Female,South Africa,Christian,Johannes,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Rashid,Male
China,3,True,Southern Europe,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Italy,Christian,Marco,Male,Pakistan,Muslim,Rashid,Male
Vietnam,3,True,South Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Zara,Female,Nigeria,Christian,Chidi,Male
Pakistan,1,True,East Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Imran,Male,Vietnam,Budhist,Linh,Female,France,Christian,Jacques,Male
China,4,True,Southeast Asia,China,Non-religious,Li,Female,Pakistan,Muslim,Rashid,Male,Germany,Christian,Klaus,Male,Vietnam,Budhist,Minh,Female
India,3,True,Eastern Europe,India,Hindu,Vikram,Male,Iran,Muslim,Reza,Female,Romania,Christian,Elena,Female,Japan,Shintoist,Keiko,Female
Iran,4,True,Eastern Europe,Nepal,Hindu,Arjun,Male,Iran,Muslim,Mehran,Male,Japan,Shintoist,Hana,Female,Romania,Christian,Elena,Female
Romania,4,True,Southeast Asia,Iran,Muslim,Amir,Male,Japan,Shintoist,Hana,Female,Romania,Christian,Mircea,Female,Thailand,Budhist,Vit,Male
Japan,3,True,Eastern Europe,Vietnam,Budhist,Minh,Female,Japan,Shintoist,Keiko,Female,Romania,Christian,Adrian,Male,Iran,Muslim,Reza,Male
Iraq,4,True,South Asia,Japan,Shintoist,Haru,Female,Romania,Christian,Andrei,Male,Iraq,Muslim,Khalid,Male,India,Hindu,Priya,Female
Iraq,1,True,East Asia,Japan,Shintoist,Keiko,Female,Iraq,Muslim,Rashid,Male,Romania,Christian,Elena,Female,Nepal,Hindu,Prakash,Male
Romania,2,True,East Asia,Iraq,Muslim,Tariq,Male,Japan,Shintoist,Hana,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Elena,Female
Romania,2,False,Eastern Europe,Iraq,Muslim,Tariq,Male,Romania,Christian,Elena,Female,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Lan,Female
Turkey,3,True,Eastern Europe,India,Hindu,Arjun,Male,Turkey,Muslim,Kemal,Male,Romania,Christian,Elena,Female,Japan,Shintoist,Hiro,Male
Nepal,4,True,Eastern Europe,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Akira,Female,Turkey,Muslim,Mehmet,Male,Romania,Christian,Elena,Female
Japan,3,True,Eastern Europe,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Suthin,Male,Romania,Christian,Elena,Female,Japan,Shintoist,Keiko,Female
Japan,4,True,Southeast Asia,Romania,Christian,Mihai,Male,Turkey,Muslim,Aylin,Female,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Trang,Male
India,3,True,Eastern Europe,India,Hindu,Vikram,Male,Japan,Shintoist,Keiko,Female,Romania,Christian,Elena,Female,Algeria,Muslim,Malik,Male
Algeria,4,True,East Asia,Romania,Christian,Elena,Female,Algeria,Muslim,Karim,Male,Nepal,Hindu,Aarav,Male,Japan,Shintoist,Hana,Female
Romania,4,True,East Asia,Algeria,Muslim,Kareem,Male,Romania,Christian,Mihai,Male,Thailand,Budhist,Suri,Female,Japan,Shintoist,Hana,Female
Romania,3,True,Southeast Asia,Algeria,Muslim,Karim,Male,Japan,Shintoist,Hana,Female,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female
India,3,True,Eastern Europe,Japan,Shintoist,Keiko,Female,India,Hindu,Rajesh,Male,Romania,Christian,Dragos,Male,Egypt,Muslim,Amira,Female
Romania,3,True,East Asia,Nepal,Hindu,Arun,Male,Egypt,Muslim,Layla,Female,Japan,Shintoist,Hiro,Male,Romania,Christian,Mihai,Male
Egypt,2,True,East Asia,Romania,Christian,Mihai,Male,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Khalid,Male
