location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
China,3,True,South Asia,Vietnam,Budhist,Khanh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Amir,Male,Australia,Christian,Brooke,Female
Papua New Guinea,2,True,South Asia,China,Non-religious,Ming,Male,Bangladesh,Muslim,Aisha,Female,Papua New Guinea,Christian,Jona,Male,Thailand,Budhist,Suriya,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Minh,Male,Papua New Guinea,Christian,Lin,Female,Bangladesh,Muslim,Tariq,Male,China,Non-religious,Wei,Female
China,4,True,South Asia,China,Non-religious,Mei,Female,Thailand,Budhist,Arun,Male,Papua New Guinea,Christian,Aila,Female,India,Hindu,Raj,Male
India,2,False,South Asia,China,Non-religious,Wei,Male,India,Hindu,Aarti,Female,Vietnam,Budhist,Minh,Male,Papua New Guinea,Christian,Lani,Female
Papua New Guinea,4,False,Oceania,China,Non-religious,Lin,Female,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Suda,Female,Papua New Guinea,Christian,Michael,Male
Papua New Guinea,4,False,Oceania,Nepal,Hindu,Ramesh,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Papua New Guinea,Christian,Aiden,Male
China,2,True,South Asia,China,Non-religious,Lei,Female,Pakistan,Muslim,Ahmed,Male,Papua New Guinea,Christian,Peter,Male,Thailand,Budhist,Suriya,Female
Vietnam,2,False,Southeast Asia,China,Non-religious,Wei,Female,Vietnam,Budhist,An,Male,Papua New Guinea,Christian,Mara,Female,Pakistan,Muslim,Farooq,Male
Bangladesh,4,False,South Asia,Brazil,Christian,Lucas,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Ratan,Male,Bangladesh,Muslim,Amina,Female
Brazil,4,False,South America,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Arif,Male,China,Non-religious,Li,Female,Brazil,Christian,Ana,Female
Thailand,2,True,East Asia,India,Hindu,Arjun,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Suriya,Male,Brazil,Christian,Daniela,Female
Brazil,3,True,East Asia,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Brazil,Christian,Ana,Female
China,4,True,South America,China,Non-religious,Wei,Male,Nepal,Hindu,Anila,Female,Thailand,Budhist,Niran,Male,Brazil,Christian,Maria,Female
Brazil,3,True,East Asia,Vietnam,Budhist,An,Female,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male,Brazil,Christian,Rafael,Male
Brazil,4,False,South America,Thailand,Budhist,Suriya,Female,Pakistan,Muslim,Asim,Male,China,Non-religious,Mei,Female,Brazil,Christian,Carlos,Male
Brazil,4,False,South America,China,Non-religious,Ming,Female,Vietnam,Budhist,An,Male,Pakistan,Muslim,Amina,Female,Brazil,Christian,Lucas,Male
Colombia,3,True,East Asia,Bangladesh,Muslim,Amir,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Female,Thailand,Budhist,Niran,Male
Colombia,4,False,South America,China,Non-religious,Li,Female,Bangladesh,Muslim,Afiya,Female,Vietnam,Budhist,Minh,Male,Colombia,Christian,Juan,Male
China,2,True,South America,China,Non-religious,Li,Male,Colombia,Christian,Sofia,Female,India,Hindu,Arjun,Male,Thailand,Budhist,Anong,Female
Colombia,4,True,South Asia,Colombia,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Anjali,Female
China,4,False,East Asia,Nepal,Hindu,Rajan,Male,Thailand,Budhist,Araya,Female,Colombia,Christian,Mateo,Male,China,Non-religious,Lin,Female
Vietnam,2,True,South America,China,Non-religious,Wei,Female,Colombia,Christian,Carlos,Male,Vietnam,Budhist,Linh,Male,Nepal,Hindu,Maya,Female
Colombia,4,False,South America,China,Non-religious,Liang,Female,Pakistan,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Colombia,Christian,Juan,Male
China,4,False,East Asia,Pakistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Carlos,Male,China,Non-religious,Mei,Female
Bangladesh,2,True,East Asia,Bangladesh,Muslim,Rahim,Male,China,Non-religious,Mei,Female,Georgia,Christian,Elena,Female,Thailand,Budhist,Somchai,Male
Georgia,2,True,Southeast Asia,Georgia,Christian,Grace,Female,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Rahim,Male,China,Non-religious,Lian,Female
Thailand,4,True,East Asia,Thailand,Budhist,Somchai,Male,Greece,Christian,Eleni,Female,Bangladesh,Muslim,Amina,Female,China,Non-religious,Wei,Male
Thailand,2,True,East Asia,South Africa,Christian,Joshua,Male,China,Non-religious,Mei,Female,Bangladesh,Muslim,Amina,Female,Thailand,Budhist,Arun,Male
Thailand,2,True,Southern Europe,China,Non-religious,Wei,Male,Italy,Christian,Lucia,Female,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Amina,Female
Nigeria,4,False,West Africa,Bangladesh,Muslim,Amir,Male,Thailand,Budhist,Nicha,Female,China,Non-religious,Li,Male,Nigeria,Christian,Chinyere,Female
China,2,False,East Asia,Bangladesh,Muslim,Arif,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Preecha,Male,France,Christian,Luc,Male
Bangladesh,4,True,East Asia,Bangladesh,Muslim,Rahim,Male,Germany,Christian,Anika,Female,Thailand,Budhist,Niran,Male,China,Non-religious,Wei,Female
China,4,True,Southeast Europe,Vietnam,Budhist,Minh,Male,China,Non-religious,Li,Female,Bangladesh,Muslim,Aamir,Male,Greece,Christian,Eleni,Female
China,4,True,Southeast Asia,Bangladesh,Muslim,Rahim,Male,South Africa,Christian,Thandi,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,4,False,East Asia,Italy,Christian,Luca,Male,Bangladesh,Muslim,Yasmin,Female,Vietnam,Budhist,Thao,Female,China,Non-religious,Jian,Male
China,3,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Amina,Female,Vietnam,Budhist,Minh,Female,Nigeria,Christian,Chike,Male
Vietnam,4,True,South Asia,China,Non-religious,Wei,Male,France,Christian,Amelie,Female,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Ayesha,Female
Bangladesh,3,True,East Asia,Germany,Christian,Hans,Male,Bangladesh,Muslim,Amina,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,2,True,South Caucasus,China,Non-religious,Ming,Female,Georgia,Christian,David,Male,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female
Georgia,4,False,South Caucasus,China,Non-religious,Lian,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Georgia,Christian,Daniel,Male
Thailand,2,True,East Asia,Thailand,Budhist,Sopa,Female,China,Non-religious,Li,Male,Greece,Christian,Nikos,Male,India,Hindu,Anjali,Female
South Africa,2,True,Southeast Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Aroon,Male,South Africa,Christian,Thandi,Female,India,Hindu,Priya,Female
Thailand,3,False,Southeast Asia,Italy,Christian,Luca,Male,India,Hindu,Aditi,Female,Thailand,Budhist,Narong,Male,China,Non-religious,Mei,Female
India,3,False,South Asia,Nigeria,Christian,Chijioke,Male,Thailand,Budhist,Niran,Male,India,Hindu,Aditi,Female,China,Non-religious,Lian,Female
India,3,True,Western Europe,India,Hindu,Arjun,Male,Thailand,Budhist,Niran,Male,France,Christian,Claudette,Female,China,Non-religious,Ming,Female
China,2,True,Southeast Asia,India,Hindu,Ravi,Male,Thailand,Budhist,Lek,Female,China,Non-religious,Ming,Male,Germany,Christian,Anika,Female
Vietnam,4,True,South Asia,China,Non-religious,Li,Female,Vietnam,Budhist,An,Male,Greece,Christian,Eleni,Female,India,Hindu,Raj,Male
India,2,True,East Asia,South Africa,Christian,Thando,Female,China,Non-religious,Jiao,Male,India,Hindu,Rohan,Male,Vietnam,Budhist,Linh,Female
India,3,True,Southern Europe,China,Non-religious,Li,Female,Vietnam,Budhist,An,Male,Italy,Christian,Marco,Male,India,Hindu,Priya,Female
India,3,True,Southeast Asia,India,Hindu,Aryan,Male,Nigeria,Christian,Abigail,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Lin,Female
France,4,True,East Asia,France,Christian,Pierre,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,China,Non-religious,Mei,Female
China,2,True,Southeast Asia,Germany,Christian,Hans,Male,Vietnam,Budhist,Mai,Female,India,Hindu,Anil,Male,China,Non-religious,Li,Female
Georgia,4,True,East Asia,Thailand,Budhist,Arun,Male,Nepal,Hindu,Mira,Female,Georgia,Christian,David,Male,China,Non-religious,Lan,Female
Georgia,4,True,Southeast Asia,Nepal,Hindu,Aditi,Female,Georgia,Christian,Ethan,Male,China,Non-religious,Li,Male,Vietnam,Budhist,Mai,Female
China,4,True,Southeast Asia,China,Non-religious,Li,Female,Nepal,Hindu,Arjun,Male,Greece,Christian,Nikos,Male,Thailand,Budhist,Suda,Female
Nepal,3,False,South Asia,China,Non-religious,Wei,Male,South Africa,Christian,Thabo,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Aranya,Female
Thailand,3,True,East Asia,Thailand,Budhist,Anan,Male,Nepal,Hindu,Mira,Female,China,Non-religious,Wei,Female,Italy,Christian,Luca,Male
China,4,True,Southeast Asia,China,Non-religious,Lihua,Female,Nigeria,Christian,Chijioke,Male,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Maliwan,Female
Thailand,4,True,East Asia,France,Christian,Julien,Male,Nepal,Hindu,Asha,Female,Thailand,Budhist,Preecha,Male,China,Non-religious,Mei,Female
Thailand,2,True,East Asia,Germany,Christian,Klaus,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Niran,Male,Nepal,Hindu,Asha,Female
Vietnam,2,True,South Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Anjali,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Eleni,Female
China,4,False,East Asia,South Africa,Christian,Thabo,Male,Nepal,Hindu,Anjali,Female,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male
Italy,4,True,East Asia,Nepal,Hindu,Arjun,Male,Italy,Christian,Maria,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Chen,Male
Nepal,4,True,Southeast Asia,China,Non-religious,Jian,Male,Nepal,Hindu,Sita,Female,Nigeria,Christian,Chinedu,Male,Vietnam,Budhist,Linh,Female
Nepal,3,True,East Asia,France,Christian,Pierre,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Female,Vietnam,Budhist,Nam,Male
Vietnam,2,False,Southeast Asia,Germany,Christian,Lukas,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Chen,Male,Nepal,Hindu,Anjali,Female
Thailand,3,False,Southeast Asia,China,Non-religious,Wei,Male,Georgia,Christian,Nino,Female,Thailand,Budhist,Suriya,Female,Pakistan,Muslim,Amir,Male
Vietnam,3,True,South Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Amina,Female,Georgia,Christian,Niko,Male
Pakistan,4,True,Southeast Europe,Thailand,Budhist,Dara,Female,Pakistan,Muslim,Ahmed,Male,China,Non-religious,Liu,Female,Greece,Christian,Elena,Female
Pakistan,2,True,East Asia,Pakistan,Muslim,Aamir,Male,China,Non-religious,Li,Female,Thailand,Budhist,Chatri,Male,South Africa,Christian,Thandi,Female
Pakistan,3,False,South Asia,Thailand,Budhist,Suda,Female,Italy,Christian,Marco,Male,Pakistan,Muslim,Ayesha,Female,China,Non-religious,Li,Male
Thailand,4,True,East Asia,Pakistan,Muslim,Aamir,Male,Nigeria,Christian,Chukwu,Male,Thailand,Budhist,Niran,Female,China,Non-religious,Mei,Female
Pakistan,1,False,South Asia,Pakistan,Muslim,Amina,Female,France,Christian,Pierre,Male,Thailand,Budhist,Kanya,Female,China,Non-religious,Wei,Male
Pakistan,4,True,East Asia,Thailand,Budhist,Chatri,Male,Pakistan,Muslim,Zainab,Female,Germany,Christian,Hans,Male,China,Non-religious,Meilin,Female
China,2,True,South Asia,Greece,Christian,Alexios,Male,Pakistan,Muslim,Aisha,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,1,False,East Asia,China,Non-religious,Zhang,Female,South Africa,Christian,Thabo,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Amina,Female
China,2,False,East Asia,Vietnam,Budhist,Thao,Female,China,Non-religious,Wei,Male,Italy,Christian,Marco,Male,Pakistan,Muslim,Aisha,Female
Vietnam,2,True,East Asia,Vietnam,Budhist,Hien,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Ayesha,Female,Nigeria,Christian,Chima,Male
Pakistan,2,False,South Asia,China,Non-religious,Li,Female,Pakistan,Muslim,Ahmed,Male,Vietnam,Budhist,Minh,Male,France,Christian,Claire,Female
China,2,True,South Asia,China,Non-religious,Li,Female,Pakistan,Muslim,Ahmed,Male,Germany,Christian,Hans,Male,Vietnam,Budhist,Mai,Female
India,3,True,Eastern Europe,India,Hindu,Rohan,Male,Iran,Muslim,Amina,Female,Romania,Christian,Gabriel,Male,Japan,Shintoist,Suki,Female
Iran,2,False,Middle East,Nepal,Hindu,Arjun,Male,Iran,Muslim,Leila,Female,Japan,Shintoist,Hiro,Male,Romania,Christian,Alina,Female
Romania,4,True,Southeast Asia,Iran,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Romania,Christian,Andrei,Male,Thailand,Budhist,Ladda,Female
Japan,3,True,Eastern Europe,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male,Romania,Christian,Elena,Female,Iran,Muslim,Amir,Male
Iraq,2,True,Eastern Europe,Japan,Shintoist,Akiko,Female,Romania,Christian,Gabriel,Male,Iraq,Muslim,Samir,Male,India,Hindu,Priya,Female
Iraq,4,True,South Asia,Japan,Shintoist,Akira,Female,Iraq,Muslim,Ameer,Male,Romania,Christian,Elena,Female,Nepal,Hindu,Kamal,Male
Romania,2,True,East Asia,Iraq,Muslim,Amir,Male,Japan,Shintoist,Yumi,Female,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female
Romania,2,False,Eastern Europe,Iraq,Muslim,Amina,Female,Romania,Christian,Andrei,Male,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
Turkey,3,True,Eastern Europe,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male,Romania,Christian,Stefan,Male,Japan,Shintoist,Akiko,Female
Nepal,4,True,Eastern Europe,Nepal,Hindu,Sita,Female,Japan,Shintoist,Kenji,Male,Turkey,Muslim,Aylin,Female,Romania,Christian,Luca,Male
Japan,2,True,Southeast Asia,Turkey,Muslim,Emre,Male,Thailand,Budhist,Kanya,Female,Romania,Christian,Mihai,Male,Japan,Shintoist,Aiko,Female
Japan,2,True,Middle East,Romania,Christian,Elena,Female,Turkey,Muslim,Mehmet,Male,Japan,Shintoist,Aiko,Female,Vietnam,Budhist,Linh,Female
India,2,True,East Asia,India,Hindu,Arjun,Male,Japan,Shintoist,Akira,Female,Romania,Christian,Elena,Female,Algeria,Muslim,Nadir,Male
Algeria,4,True,East Asia,Romania,Christian,Radu,Male,Algeria,Muslim,Amina,Female,Nepal,Hindu,Prisha,Female,Japan,Shintoist,Haruto,Male
Romania,4,True,East Asia,Algeria,Muslim,Amir,Male,Romania,Christian,Elena,Female,Thailand,Budhist,Narin,Female,Japan,Shintoist,Haruto,Male
Romania,3,True,Southeast Asia,Algeria,Muslim,Amina,Female,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female,Romania,Christian,Andrei,Male
India,4,True,North Africa,Japan,Shintoist,Haruki,Male,India,Hindu,Priya,Female,Romania,Christian,Stefan,Male,Egypt,Muslim,Amina,Female
Romania,4,False,Eastern Europe,Nepal,Hindu,Amit,Male,Egypt,Muslim,Layla,Female,Japan,Shintoist,Haruto,Male,Romania,Christian,Elena,Female
Egypt,4,False,North Africa,Romania,Christian,Alexandra,Female,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Niran,Male,Egypt,Muslim,Fatima,Female
Japan,2,True,Eastern Europe,Japan,Shintoist,Haruto,Male,Romania,Christian,Andrei,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Layla,Female
Japan,3,True,Eastern Europe,Sudan,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female,Romania,Christian,Elena,Female,India,Hindu,Rohan,Male
Nepal,3,False,South Asia,Romania,Christian,Andrei,Male,Japan,Shintoist,Aiko,Female,Nepal,Hindu,Sita,Female,Sudan,Muslim,Nadir,Male
Thailand,3,True,Eastern Europe,Japan,Shintoist,Haruki,Male,Thailand,Budhist,Niran,Female,Romania,Christian,Ioana,Female,Sudan,Muslim,Amir,Male
Romania,2,True,North Africa,Vietnam,Budhist,Minh,Female,Sudan,Muslim,Faisal,Male,Japan,Shintoist,Haruto,Male,Romania,Christian,Andreea,Female
Japan,4,True,Eastern Europe,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Haruki,Female,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female
Bangladesh,4,True,Eastern Europe,Japan,Shintoist,Haruki,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Amina,Female,Romania,Christian,Stefan,Male
India,3,True,Eastern Europe,Japan,Shintoist,Akira,Female,Thailand,Budhist,Ananda,Male,Romania,Christian,Elena,Female,India,Hindu,Raj,Male
Japan,4,True,Southeast Asia,India,Hindu,Aarav,Male,Japan,Shintoist,Yuki,Female,Romania,Christian,Elena,Female,Vietnam,Budhist,Bao,Male
Japan,4,False,East Asia,Romania,Christian,Adrian,Male,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Aditi,Female,Japan,Shintoist,Kenji,Male
Vietnam,3,True,East Asia,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Japan,Shintoist,Kenji,Male,Romania,Christian,Elena,Female
Romania,4,False,Eastern Europe,Japan,Shintoist,Akira,Female,Pakistan,Muslim,Adeel,Male,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female
Vietnam,4,True,Eastern Europe,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Linh,Female,Romania,Christian,Stefan,Male
Iran,4,True,East Asia,India,Hindu,Aarav,Male,Russian Federation,Christian,Anastasia,Female,Iran,Muslim,Hamid,Male,Japan,Shintoist,Yuki,Female
Japan,3,False,East Asia,Iran,Muslim,Amir,Male,Russian Federation,Christian,Anastasia,Female,Japan,Shintoist,Haruto,Male,Nepal,Hindu,Sita,Female
Iran,2,True,Southeast Asia,Russian Federation,Christian,Nikolai,Male,Thailand,Budhist,Ploy,Female,Iran,Muslim,Amir,Male,Japan,Shintoist,Hiroshi,Male
Russian Federation,2,False,Eastern Europe,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Olga,Female,Iran,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female
Iraq,3,False,Middle East,Japan,Shintoist,Aiko,Female,Russian Federation,Christian,Ivan,Male,Iraq,Muslim,Kareem,Male,India,Hindu,Priya,Female
Russian Federation,3,False,Eastern Europe,Iraq,Muslim,Rami,Male,Japan,Shintoist,Yuki,Female,Russian Federation,Christian,Viktor,Male,Nepal,Hindu,Asha,Female
Russian Federation,3,True,East Asia,Iraq,Muslim,Amir,Male,Russian Federation,Christian,Natalia,Female,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Suda,Female
Japan,2,True,Eastern Europe,Japan,Shintoist,Hiro,Male,Russian Federation,Christian,Anastasia,Female,Iraq,Muslim,Khalid,Male,Vietnam,Budhist,Linh,Female
Russian Federation,3,True,South Asia,Russian Federation,Christian,Nikolai,Male,Japan,Shintoist,Akiko,Female,India,Hindu,Rajesh,Male,Turkey,Muslim,Leyla,Female
Nepal,2,False,South Asia,Russian Federation,Christian,Vlad,Male,Nepal,Hindu,Aarav,Male,Japan,Shintoist,Yuki,Female,Turkey,Muslim,Leyla,Female
Turkey,4,False,Middle East,Thailand,Budhist,Suna,Female,Japan,Shintoist,Kenji,Male,Russian Federation,Christian,Olga,Female,Turkey,Muslim,Emre,Male
Russian Federation,3,False,Eastern Europe,Japan,Shintoist,Hiroshi,Male,Turkey,Muslim,Aylin,Female,Russian Federation,Christian,Ivan,Male,Vietnam,Budhist,Linh,Female
Algeria,2,False,North Africa,India,Hindu,Raj,Male,Algeria,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Russian Federation,Christian,Olga,Female
Algeria,4,False,North Africa,Russian Federation,Christian,Ivan,Male,Japan,Shintoist,Aiko,Female,Nepal,Hindu,Sita,Female,Algeria,Muslim,Karim,Male
Algeria,1,True,Eastern Europe,Russian Federation,Christian,Ivan,Male,Thailand,Budhist,Anong,Female,Algeria,Muslim,Yacine,Male,Japan,Shintoist,Suki,Female
Russian Federation,3,True,Southeast Asia,Algeria,Muslim,Amir,Male,Russian Federation,Christian,Olga,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Hiroshi,Male
Japan,4,False,East Asia,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Alexei,Male,Japan,Shintoist,Akiko,Female
Japan,4,False,East Asia,Nepal,Hindu,Arjun,Male,Egypt,Muslim,Amina,Female,Russian Federation,Christian,Ivan,Male,Japan,Shintoist,Haruka,Female
Egypt,3,True,East Asia,Russian Federation,Christian,Alexei,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Suda,Female
Vietnam,3,True,East Asia,Russian Federation,Christian,Alexei,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
India,3,True,Eastern Europe,India,Hindu,Raj,Male,Sudan,Muslim,Amina,Female,Russian Federation,Christian,Ivan,Male,Japan,Shintoist,Haruto,Male
Russian Federation,2,True,East Asia,Sudan,Muslim,Amir,Male,Japan,Shintoist,Akira,Female,Russian Federation,Christian,Ivan,Male,Nepal,Hindu,Mira,Female
Russian Federation,4,False,Eastern Europe,Sudan,Muslim,Amir,Male,Thailand,Budhist,Lila,Female,Japan,Shintoist,Haruto,Male,Russian Federation,Christian,Olga,Female
Vietnam,3,False,Southeast Asia,Japan,Shintoist,Kenji,Male,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Nadya,Female
Thailand,2,True,South Asia,Japan,Shintoist,Akira,Male,Bangladesh,Muslim,Ayesha,Female,Thailand,Budhist,Kanya,Female,Russian Federation,Christian,Ivan,Male
Vietnam,4,False,Southeast Asia,Russian Federation,Christian,Tatiana,Female,Bangladesh,Muslim,Rahman,Male,Japan,Shintoist,Akira,Male,Vietnam,Budhist,Linh,Female
India,3,True,Eastern Europe,Thailand,Budhist,Suriya,Male,Japan,Shintoist,Akira,Female,Russian Federation,Christian,Ivan,Male,India,Hindu,Priya,Female
India,2,True,Eastern Europe,India,Hindu,Rohan,Male,Russian Federation,Christian,Natasha,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Kenji,Male
Nepal,3,False,South Asia,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Anil,Male,Russian Federation,Christian,Olga,Female
Japan,2,True,South Asia,Russian Federation,Christian,Alexei,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Yuki,Female
